Row Labels,Outstanding,Inbox,GPNA,REQS ,Todays Total,,,,,,,,,,
12/24/2019 7:03,52,16,20,16,0,,,,,,,,,,
12/24/2019 7:17,52,16,20,16,0,,,,,,,,,,
12/24/2019 7:23,52,16,20,16,0,,,,,,,,,,
12/24/2019 7:37,52,16,20,16,0,,,,,,,,,,
12/24/2019 7:43,52,16,20,16,0,,,,,,,,,,
12/24/2019 7:58,52,16,20,16,0,,,,,,,,,,
12/24/2019 8:03,53,16,21,16,0,,,,,,,,,,
12/24/2019 8:18,53,16,21,16,0,,,,,,,,,,
12/24/2019 8:23,53,16,21,16,0,,,,,,,,,,
12/24/2019 8:37,54,17,21,16,0,,,,,,,,,,
12/24/2019 8:43,55,17,22,16,0,,,,,,,,,,
12/24/2019 8:57,55,17,22,16,0,,,,,,,,,,
12/24/2019 9:04,55,17,22,16,0,,,,,,,,,,
12/24/2019 9:17,55,17,22,16,0,,,,,,,,,,
12/24/2019 9:23,55,17,22,16,0,,,,,,,,,,
12/24/2019 9:37,55,17,22,16,0,,,,,,,,,,
12/24/2019 9:43,56,18,22,16,0,,,,,,,,,,
12/24/2019 9:57,56,18,22,16,0,,,,,,,,,,
12/24/2019 10:03,56,18,22,16,0,,,,,,,,,,
12/24/2019 10:18,56,18,22,16,0,,,,,,,,,,
12/24/2019 10:23,56,18,22,16,0,,,,,,,,,,
12/24/2019 10:37,57,18,23,16,0,,,,,,,,,,
12/24/2019 10:44,57,18,23,16,0,,,,,,,,,,
12/24/2019 10:57,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:03,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:18,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:23,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:37,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:43,57,18,23,16,0,,,,,,,,,,
12/24/2019 11:57,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:04,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:17,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:24,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:37,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:43,57,18,23,16,0,,,,,,,,,,
12/24/2019 12:57,57,18,23,16,0,,,,,,,,,,
12/24/2019 13:03,57,18,23,16,0,,,,,,,,,,
12/24/2019 13:17,57,18,23,16,0,,,,,,,,,,
12/24/2019 13:23,57,18,23,16,0,,,,,,,,,,
12/24/2019 13:38,57,18,23,16,0,,,,,,,,,,
12/24/2019 13:43,57,18,23,16,0,,,,,,,,,,
12/24/2019 14:22,57,18,23,16,0,,,,,,,,,,
12/24/2019 14:23,57,18,23,16,0,,,,,,,,,,
12/24/2019 14:34,57,18,23,16,0,,,,,,,,,,
12/24/2019 14:47,57,18,23,16,0,,,,,,,,,,
12/24/2019 14:53,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:07,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:13,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:27,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:33,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:48,57,18,23,16,0,,,,,,,,,,
12/24/2019 15:53,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:07,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:13,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:27,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:33,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:47,57,18,23,16,0,,,,,,,,,,
12/24/2019 16:54,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:08,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:13,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:28,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:33,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:48,57,18,23,16,0,,,,,,,,,,
12/24/2019 17:53,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:03,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:17,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:23,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:38,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:43,57,18,23,16,0,,,,,,,,,,
12/25/2019 7:57,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:03,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:17,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:23,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:37,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:44,57,18,23,16,0,,,,,,,,,,
12/25/2019 8:57,57,18,23,16,0,,,,,,,,,,
12/25/2019 9:03,57,18,23,16,0,,,,,,,,,,
12/25/2019 9:17,57,18,23,16,0,,,,,,,,,,
12/25/2019 9:23,57,18,23,16,0,,,,,,,,,,
12/25/2019 9:37,57,18,23,16,0,,,,,,,,,,
12/25/2019 9:43,58,19,23,16,0,,,,,,,,,,
12/25/2019 9:58,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:03,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:17,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:23,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:37,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:43,58,19,23,16,0,,,,,,,,,,
12/25/2019 10:58,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:03,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:17,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:23,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:37,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:43,58,19,23,16,0,,,,,,,,,,
12/25/2019 11:57,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:04,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:17,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:23,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:37,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:43,58,19,23,16,0,,,,,,,,,,
12/25/2019 12:57,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:03,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:18,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:23,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:37,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:43,58,19,23,16,0,,,,,,,,,,
12/25/2019 13:57,58,19,23,16,0,,,,,,,,,,
12/25/2019 14:03,58,19,23,16,0,,,,,,,,,,
12/25/2019 14:42,59,19,24,16,0,,,,,,,,,,
12/25/2019 14:43,59,19,24,16,0,,,,,,,,,,
12/25/2019 14:53,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:07,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:13,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:28,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:33,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:47,59,19,24,16,0,,,,,,,,,,
12/25/2019 15:53,59,19,24,16,10,,,,,,,,,,
12/25/2019 16:07,59,19,24,16,10,,,,,,,,,,
12/25/2019 16:13,59,19,24,16,10,,,,,,,,,,
12/25/2019 16:27,59,19,24,16,10,,,,,,,,,,
12/25/2019 16:34,59,19,24,16,12,,,,,,,,,,
12/25/2019 16:47,59,19,24,16,12,,,,,,,,,,
12/25/2019 16:53,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:07,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:13,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:28,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:33,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:48,59,19,24,16,12,,,,,,,,,,
12/25/2019 17:53,59,19,24,16,12,,,,,,,,,,
12/26/2019 7:03,59,19,24,16,0,,,,,,,,,,
12/26/2019 7:17,59,19,24,16,0,,,,,,,,,,
12/26/2019 7:23,60,20,24,16,1,,,,,,,,,,
12/26/2019 7:37,60,20,24,16,2,,,,,,,,,,
12/26/2019 7:43,61,20,25,16,2,,,,,,,,,,
12/26/2019 7:58,61,20,25,16,2,,,,,,,,,,
12/26/2019 8:03,61,20,25,16,2,,,,,,,,,,
12/26/2019 8:18,61,20,25,16,2,,,,,,,,,,
12/26/2019 8:23,63,21,26,16,3,,,,,,,,,,
12/26/2019 8:37,63,21,26,16,3,,,,,,,,,,
12/26/2019 8:43,60,21,27,12,4,,,,,,,,,,
12/26/2019 8:58,60,22,26,12,4,,,,,,,,,,
12/26/2019 9:03,50,20,26,4,12,,,,,,,,,,
12/26/2019 9:17,50,20,26,4,13,,,,,,,,,,
12/26/2019 9:23,52,22,26,4,13,,,,,,,,,,
12/26/2019 9:38,52,22,26,4,14,,,,,,,,,,
12/26/2019 9:43,14,1,9,4,14,,,,,,,,,,
12/26/2019 9:57,9,0,5,4,15,,,,,,,,,,
12/26/2019 10:04,11,2,7,2,17,,,,,,,,,,
12/26/2019 10:17,16,1,13,2,17,,,,,,,,,,
12/26/2019 10:23,13,1,10,2,19,,,,,,,,,,
12/26/2019 10:38,15,1,12,2,21,,,,,,,,,,
12/26/2019 10:43,11,0,9,2,22,,,,,,,,,,
12/26/2019 10:58,8,1,5,2,22,,,,,,,,,,
12/26/2019 11:03,7,2,3,2,23,,,,,,,,,,
12/26/2019 11:18,6,0,4,2,24,,,,,,,,,,
12/26/2019 11:23,8,1,4,3,27,,,,,,,,,,
12/26/2019 11:38,8,1,4,3,27,,,,,,,,,,
12/26/2019 11:43,9,1,5,3,29,,,,,,,,,,
12/26/2019 11:57,11,1,7,3,31,,,,,,,,,,
12/26/2019 12:03,13,2,8,3,33,,,,,,,,,,
12/26/2019 12:17,13,2,8,3,33,,,,,,,,,,
12/26/2019 12:24,13,2,8,3,33,,,,,,,,,,
12/26/2019 12:37,13,2,8,3,34,,,,,,,,,,
12/26/2019 12:43,13,2,8,3,34,,,,,,,,,,
12/26/2019 12:57,13,2,8,3,34,,,,,,,,,,
12/26/2019 13:03,13,2,8,3,34,,,,,,,,,,
12/26/2019 13:17,13,2,8,3,34,,,,,,,,,,
12/26/2019 13:23,15,2,9,4,37,,,,,,,,,,
12/26/2019 13:38,15,2,9,4,37,,,,,,,,,,
12/26/2019 13:43,15,2,9,4,37,,,,,,,,,,
12/26/2019 13:58,16,3,9,4,38,,,,,,,,,,
12/26/2019 14:03,16,3,9,4,41,,,,,,,,,,
12/26/2019 14:17,21,7,10,4,41,,,,,,,,,,
12/26/2019 14:23,24,7,12,5,46,,,,,,,,,,
12/26/2019 15:02,24,7,12,5,46,,,,,,,,,,
12/26/2019 15:03,29,8,16,5,48,,,,,,,,,,
12/26/2019 15:13,29,8,16,5,48,,,,,,,,,,
12/26/2019 15:27,29,8,16,5,48,,,,,,,,,,
12/26/2019 15:33,31,9,17,5,49,,,,,,,,,,
12/26/2019 15:48,31,9,17,5,49,,,,,,,,,,
12/26/2019 15:53,35,11,19,5,51,,,,,,,,,,
12/26/2019 16:07,36,11,20,5,52,,,,,,,,,,
12/26/2019 16:13,43,14,22,7,55,,,,,,,,,,
12/26/2019 16:28,44,14,23,7,56,,,,,,,,,,
12/26/2019 16:33,49,18,23,8,57,,,,,,,,,,
12/26/2019 16:48,49,18,23,8,57,,,,,,,,,,
12/26/2019 16:53,51,19,24,8,59,,,,,,,,,,
12/26/2019 17:08,51,19,24,8,59,,,,,,,,,,
12/26/2019 17:13,51,19,24,8,59,,,,,,,,,,
12/26/2019 17:27,51,19,24,8,59,,,,,,,,,,
12/26/2019 17:33,52,19,25,8,60,,,,,,,,,,
12/26/2019 17:48,54,19,27,8,62,,,,,,,,,,
12/26/2019 17:53,54,19,27,8,62,,,,,,,,,,
12/27/2019 7:03,62,26,28,8,1,,,,,,,,,,
12/27/2019 7:17,62,26,28,8,1,,,,,,,,,,
12/27/2019 7:23,63,27,28,8,1,,,,,,,,,,
12/27/2019 7:38,64,28,28,8,1,,,,,,,,,,
12/27/2019 7:43,64,28,28,8,2,,,,,,,,,,
12/27/2019 7:57,65,29,28,8,4,,,,,,,,,,
12/27/2019 8:03,65,29,28,8,5,,,,,,,,,,
12/27/2019 8:17,67,30,29,8,7,,,,,,,,,,
12/27/2019 8:23,73,33,31,9,14,,,,,,,,,,
12/27/2019 8:37,79,34,36,9,17,,,,,,,,,,
12/27/2019 8:44,73,24,38,11,23,,,,,,,,,,
12/27/2019 8:57,63,13,39,11,25,,,,,,,,,,
12/27/2019 9:03,51,5,33,13,27,,,,,,,,,,
12/27/2019 9:18,50,4,33,13,27,,,,,,,,,,
12/27/2019 9:23,44,1,30,13,28,,,,,,,,,,
12/27/2019 9:37,30,1,16,13,28,,,,,,,,,,
12/27/2019 9:43,32,2,17,13,30,,,,,,,,,,
12/27/2019 9:58,32,2,17,13,30,,,,,,,,,,
12/27/2019 10:03,36,3,19,14,35,,,,,,,,,,
12/27/2019 10:17,36,3,19,14,35,,,,,,,,,,
12/27/2019 10:23,36,4,19,13,36,,,,,,,,,,
12/27/2019 10:37,39,6,20,13,41,,,,,,,,,,
12/27/2019 10:43,32,3,19,10,42,,,,,,,,,,
12/27/2019 10:57,33,3,20,10,42,,,,,,,,,,
12/27/2019 11:04,36,4,20,12,49,,,,,,,,,,
12/27/2019 11:17,40,6,22,12,49,,,,,,,,,,
12/27/2019 11:23,44,6,25,13,55,,,,,,,,,,
12/27/2019 11:37,44,6,25,13,55,,,,,,,,,,
12/27/2019 11:43,29,4,21,4,57,,,,,,,,,,
12/27/2019 11:57,35,9,22,4,59,,,,,,,,,,
12/27/2019 12:04,37,11,22,4,60,,,,,,,,,,
12/27/2019 12:18,37,11,22,4,60,,,,,,,,,,
12/27/2019 12:23,43,12,23,8,68,,,,,,,,,,
12/27/2019 12:37,44,12,24,8,68,,,,,,,,,,
12/27/2019 12:43,45,12,24,9,71,,,,,,,,,,
12/27/2019 12:57,46,13,24,9,72,,,,,,,,,,
12/27/2019 13:03,48,13,24,11,79,,,,,,,,,,
12/27/2019 13:18,50,14,25,11,79,,,,,,,,,,
12/27/2019 13:23,51,14,26,11,79,,,,,,,,,,
12/27/2019 13:37,51,14,26,11,80,,,,,,,,,,
12/27/2019 13:43,52,14,26,12,87,,,,,,,,,,
12/27/2019 13:57,53,15,26,12,87,,,,,,,,,,
12/27/2019 14:03,54,15,27,12,88,,,,,,,,,,
12/27/2019 14:18,60,17,31,12,88,,,,,,,,,,
12/27/2019 14:23,62,18,33,11,91,,,,,,,,,,
12/27/2019 14:38,62,18,33,11,91,,,,,,,,,,
12/27/2019 14:43,65,18,35,12,93,,,,,,,,,,
12/27/2019 15:28,66,18,36,12,94,,,,,,,,,,
12/27/2019 15:33,68,18,37,13,104,,,,,,,,,,
12/27/2019 15:48,68,18,37,13,104,,,,,,,,,,
12/27/2019 15:53,71,21,37,13,106,,,,,,,,,,
12/27/2019 16:07,71,21,37,13,107,,,,,,,,,,
12/27/2019 16:13,75,21,38,16,109,,,,,,,,,,
12/27/2019 16:28,76,21,39,16,109,,,,,,,,,,
12/27/2019 16:33,81,22,41,18,112,,,,,,,,,,
12/27/2019 16:48,81,22,41,18,112,,,,,,,,,,
12/27/2019 16:53,81,22,41,18,112,,,,,,,,,,
12/27/2019 17:07,81,22,41,18,112,,,,,,,,,,
12/27/2019 17:13,83,22,41,20,119,,,,,,,,,,
12/27/2019 17:27,83,22,41,20,119,,,,,,,,,,
12/27/2019 17:34,84,23,41,20,119,,,,,,,,,,
12/27/2019 17:47,84,23,41,20,119,,,,,,,,,,
12/27/2019 17:53,84,23,41,20,119,,,,,,,,,,
12/28/2019 7:07,87,25,43,19,0,,,,,,,,,,
12/28/2019 7:13,87,25,43,19,0,,,,,,,,,,
12/28/2019 7:27,87,25,43,19,0,,,,,,,,,,
12/28/2019 7:33,87,25,43,19,0,,,,,,,,,,
12/28/2019 7:48,87,25,43,19,0,,,,,,,,,,
12/28/2019 7:53,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:07,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:13,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:27,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:33,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:47,87,25,43,19,0,,,,,,,,,,
12/28/2019 8:54,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:07,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:13,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:27,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:33,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:47,87,25,43,19,0,,,,,,,,,,
12/28/2019 9:53,88,26,43,19,0,,,,,,,,,,
12/28/2019 10:08,88,26,43,19,0,,,,,,,,,,
12/28/2019 10:13,88,26,43,19,0,,,,,,,,,,
12/28/2019 10:27,89,27,43,19,0,,,,,,,,,,
12/28/2019 10:33,89,27,43,19,0,,,,,,,,,,
12/28/2019 10:47,89,27,43,19,0,,,,,,,,,,
12/28/2019 10:53,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:07,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:14,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:27,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:33,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:48,89,27,43,19,0,,,,,,,,,,
12/28/2019 11:53,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:07,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:13,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:28,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:33,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:47,89,27,43,19,0,,,,,,,,,,
12/28/2019 12:53,89,27,43,19,0,,,,,,,,,,
12/28/2019 13:08,89,27,43,19,0,,,,,,,,,,
12/28/2019 13:13,89,27,43,19,0,,,,,,,,,,
12/28/2019 13:27,89,27,43,19,0,,,,,,,,,,
12/28/2019 13:34,89,27,43,19,0,,,,,,,,,,
12/28/2019 13:47,90,28,43,19,0,,,,,,,,,,
12/28/2019 13:53,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:07,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:13,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:27,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:33,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:48,90,28,43,19,0,,,,,,,,,,
12/28/2019 14:53,90,28,43,19,0,,,,,,,,,,
12/28/2019 15:07,90,28,43,19,0,,,,,,,,,,
12/28/2019 15:31,90,28,43,19,0,,,,,,,,,,
12/28/2019 15:42,71,28,43,,0,,,,,,,,,,
12/28/2019 15:52,90,28,43,19,0,,,,,,,,,,
12/28/2019 15:54,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:03,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:17,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:23,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:38,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:43,90,28,43,19,0,,,,,,,,,,
12/28/2019 16:58,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:03,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:17,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:23,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:37,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:43,90,28,43,19,0,,,,,,,,,,
12/28/2019 17:57,90,28,43,19,0,,,,,,,,,,
12/30/2019 7:07,97,35,43,19,7,,,,,,,,,,
12/30/2019 7:13,97,35,43,19,7,,,,,,,,,,
12/30/2019 7:28,98,36,43,19,7,,,,,,,,,,
12/30/2019 7:33,98,36,43,19,7,,,,,,,,,,
12/30/2019 7:48,99,36,44,19,7,,,,,,,,,,
12/30/2019 7:53,99,36,44,19,7,,,,,,,,,,
12/30/2019 8:07,99,36,44,19,7,,,,,,,,,,
12/30/2019 8:13,100,36,45,19,9,,,,,,,,,,
12/30/2019 8:27,104,38,47,19,13,,,,,,,,,,
12/30/2019 8:33,102,38,48,16,14,,,,,,,,,,
12/30/2019 8:47,103,39,48,16,15,,,,,,,,,,
12/30/2019 8:54,101,39,48,14,18,,,,,,,,,,
12/30/2019 9:07,80,37,29,14,18,,,,,,,,,,
12/30/2019 9:13,65,21,30,14,18,,,,,,,,,,
12/30/2019 9:27,65,21,30,14,18,,,,,,,,,,
12/30/2019 9:33,67,24,29,14,27,,,,,,,,,,
12/30/2019 9:47,47,4,29,14,28,,,,,,,,,,
12/30/2019 9:53,46,0,31,15,39,,,,,,,,,,
12/30/2019 10:08,47,1,31,15,40,,,,,,,,,,
12/30/2019 10:13,45,3,33,9,51,,,,,,,,,,
12/30/2019 10:27,45,3,33,9,51,,,,,,,,,,
12/30/2019 10:33,43,5,33,5,53,,,,,,,,,,
12/30/2019 10:48,44,5,34,5,54,,,,,,,,,,
12/30/2019 10:53,37,1,32,4,58,,,,,,,,,,
12/30/2019 11:08,34,2,28,4,59,,,,,,,,,,
12/30/2019 11:13,39,5,30,4,63,,,,,,,,,,
12/30/2019 11:27,40,6,30,4,66,,,,,,,,,,
12/30/2019 11:33,41,8,26,7,74,,,,,,,,,,
12/30/2019 11:47,40,8,25,7,74,,,,,,,,,,
12/30/2019 11:53,34,11,13,10,80,,,,,,,,,,
12/30/2019 12:07,33,10,13,10,81,,,,,,,,,,
12/30/2019 12:14,34,6,17,11,86,,,,,,,,,,
12/30/2019 12:27,20,0,9,11,86,,,,,,,,,,
12/30/2019 12:33,9,2,1,6,93,,,,,,,,,,
12/30/2019 12:48,9,2,1,6,93,,,,,,,,,,
12/30/2019 12:53,12,3,1,8,95,,,,,,,,,,
12/30/2019 13:07,14,4,2,8,97,,,,,,,,,,
12/30/2019 13:13,23,6,9,8,101,,,,,,,,,,
12/30/2019 13:52,24,6,10,8,102,,,,,,,,,,
12/30/2019 13:53,29,9,13,7,112,,,,,,,,,,
12/30/2019 14:27,29,9,13,7,112,,,,,,,,,,
12/30/2019 14:34,39,14,14,11,116,,,,,,,,,,
12/30/2019 14:47,39,14,14,11,116,,,,,,,,,,
12/30/2019 14:53,32,15,5,12,119,,,,,,,,,,
12/30/2019 15:07,33,15,6,12,120,,,,,,,,,,
12/30/2019 15:13,22,0,9,13,125,,,,,,,,,,
12/30/2019 15:27,22,0,9,13,125,,,,,,,,,,
12/30/2019 15:33,24,0,10,14,127,,,,,,,,,,
12/30/2019 15:48,26,1,11,14,128,,,,,,,,,,
12/30/2019 15:53,27,1,10,16,133,,,,,,,,,,
12/30/2019 16:07,27,1,10,16,133,,,,,,,,,,
12/30/2019 16:13,28,2,10,16,134,,,,,,,,,,
12/30/2019 16:27,29,3,10,16,134,,,,,,,,,,
12/30/2019 16:33,30,4,10,16,135,,,,,,,,,,
12/30/2019 16:47,30,4,10,16,135,,,,,,,,,,
12/30/2019 16:54,34,8,10,16,135,,,,,,,,,,
12/30/2019 17:07,35,9,10,16,135,,,,,,,,,,
12/30/2019 17:13,36,10,10,16,135,,,,,,,,,,
12/30/2019 17:28,36,10,10,16,135,,,,,,,,,,
12/30/2019 17:33,37,11,10,16,136,,,,,,,,,,
12/30/2019 17:47,38,11,11,16,136,,,,,,,,,,
12/30/2019 17:53,38,11,11,16,137,,,,,,,,,,
12/31/2019 7:07,44,17,11,16,0,,,,,,,,,,
12/31/2019 7:13,45,17,11,17,2,,,,,,,,,,
12/31/2019 7:27,45,17,11,17,2,,,,,,,,,,
12/31/2019 7:33,47,18,11,18,5,,,,,,,,,,
12/31/2019 7:48,47,18,11,18,5,,,,,,,,,,
12/31/2019 7:53,47,18,11,18,5,,,,,,,,,,
12/31/2019 8:07,48,18,12,18,10,,,,,,,,,,
12/31/2019 8:13,51,20,13,18,11,,,,,,,,,,
12/31/2019 8:27,51,20,13,18,11,,,,,,,,,,
12/31/2019 8:33,52,20,13,19,13,,,,,,,,,,
12/31/2019 8:47,52,20,13,19,14,,,,,,,,,,
12/31/2019 8:54,55,20,16,19,16,,,,,,,,,,
12/31/2019 9:07,55,20,16,19,16,,,,,,,,,,
12/31/2019 9:13,34,0,15,19,17,,,,,,,,,,
12/31/2019 9:27,29,0,10,19,17,,,,,,,,,,
12/31/2019 9:33,29,1,5,23,28,,,,,,,,,,
12/31/2019 9:47,28,2,3,23,30,,,,,,,,,,
12/31/2019 9:53,31,5,4,22,36,,,,,,,,,,
12/31/2019 10:08,24,1,1,22,38,,,,,,,,,,
12/31/2019 10:13,18,0,2,16,45,,,,,,,,,,
12/31/2019 10:27,18,0,2,16,45,,,,,,,,,,
12/31/2019 10:33,10,1,2,7,52,,,,,,,,,,
12/31/2019 10:47,11,2,2,7,53,,,,,,,,,,
12/31/2019 10:53,11,3,4,4,57,,,,,,,,,,
12/31/2019 11:07,11,3,4,4,58,,,,,,,,,,
12/31/2019 11:14,16,4,6,6,59,,,,,,,,,,
12/31/2019 11:27,17,4,7,6,60,,,,,,,,,,
12/31/2019 11:33,21,7,7,7,65,,,,,,,,,,
12/31/2019 11:47,26,11,8,7,66,,,,,,,,,,
12/31/2019 11:53,25,11,7,7,64,,,,,,,,,,
12/31/2019 12:07,26,12,7,7,65,,,,,,,,,,
12/31/2019 12:13,27,12,7,8,65,,,,,,,,,,
12/31/2019 12:28,27,12,7,8,66,,,,,,,,,,
12/31/2019 12:33,30,12,10,8,70,,,,,,,,,,
12/31/2019 12:47,29,12,9,8,71,,,,,,,,,,
12/31/2019 12:53,30,12,10,8,72,,,,,,,,,,
12/31/2019 13:07,30,12,10,8,72,,,,,,,,,,
12/31/2019 13:13,33,13,11,9,74,,,,,,,,,,
12/31/2019 13:27,30,13,8,9,74,,,,,,,,,,
12/31/2019 13:34,32,14,8,10,76,,,,,,,,,,
12/31/2019 14:12,32,14,8,10,76,,,,,,,,,,
12/31/2019 14:13,22,2,10,10,84,,,,,,,,,,
12/31/2019 14:23,22,2,10,10,84,,,,,,,,,,
12/31/2019 14:37,22,2,10,10,86,,,,,,,,,,
12/31/2019 14:44,22,2,10,10,87,,,,,,,,,,
12/31/2019 14:57,22,2,10,10,88,,,,,,,,,,
12/31/2019 15:03,25,2,12,11,91,,,,,,,,,,
12/31/2019 15:17,25,2,12,11,91,,,,,,,,,,
12/31/2019 15:23,26,2,13,11,91,,,,,,,,,,
12/31/2019 15:37,26,2,13,11,91,,,,,,,,,,
12/31/2019 15:43,28,4,13,11,92,,,,,,,,,,
12/31/2019 15:58,28,4,13,11,92,,,,,,,,,,
12/31/2019 16:03,29,5,13,11,92,,,,,,,,,,
12/31/2019 16:17,29,5,13,11,92,,,,,,,,,,
12/31/2019 16:23,29,5,13,11,92,,,,,,,,,,
12/31/2019 16:37,30,6,13,11,92,,,,,,,,,,
12/31/2019 16:43,31,6,13,12,92,,,,,,,,,,
12/31/2019 16:57,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:04,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:17,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:23,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:37,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:43,31,6,13,12,92,,,,,,,,,,
12/31/2019 17:57,31,6,13,12,92,,,,,,,,,,
